"ID";"FLASHSCORE_ID";"NAME";"COUNTRY";"IMAGE"
"32766";"jatrkvA8";"Bytovia Bytow";"Польша";"jatrkvA8.png"
"32767";"2kxAoMn2";"Свит";"Польша";"2kxAoMn2.png"
"32768";"nFj6mEtS";"Сокол Острода";"Польша";"nFj6mEtS.png"
"32769";"C2VSvvDB";"Biala Piska";"Польша";"C2VSvvDB.png"
"32770";"ADZjR3us";"Полония Варшава";"Польша";"ADZjR3us.png"
"32771";"4nBQsDq2";"Grodzisk M.";"Польша";"4nBQsDq2.png"
"32772";"jyBPMzU8";"Урсус Варшава";"Польша";"jyBPMzU8.png"
"32773";"nc69jtl5";"Sokol Aleksandrow L.";"Польша";"nc69jtl5.png"
"32774";"GvRDkfin";"Радомско";"Польша";"GvRDkfin.png"
"32775";"hlwGVtpf";"Замбрув";"Польша";"hlwGVtpf.png"
"32776";"GGKfGyyJ";"Легия II";"Польша";"GGKfGyyJ.png"
"32777";"GlmUhOHF";"Погонь Щецин II";"Польша";"GlmUhOHF.png"
"32779";"C6NIYaDN";"Grom Nowy Staw";"Польша";"C6NIYaDN.png"
"32780";"SQTgZbjO";"Хемик Полице";"Польша";"SQTgZbjO.png"
"32784";"fD3WN4dF";"Gwardia Koszalin";"Польша";"fD3WN4dF.png"
"32785";"4nVARl12";"Миезко";"Польша";"4nVARl12.png"
"32786";"bDxZirXL";"Swit Skolwin";"Польша";"bDxZirXL.png"
"32787";"YuBxcoMI";"Кошалин";"Польша";"YuBxcoMI.png"
"32788";"8taqeU4D";"Starowice Dolne";"Польша";"8taqeU4D.png"
"32789";"vRn3UqXP";"Полония Бытом";"Польша";"vRn3UqXP.png"
"32790";"pdloLHt5";"Пнювек";"Польша";"pdloLHt5.png"
"32791";"0CcP3dnf";"Медзь Легница 2";"Польша";"0CcP3dnf.png"
"32792";"tl3MoIe6";"Клужборк";"Польша";"tl3MoIe6.png"
"32793";"Kv2QpxBC";"Островец";"Польша";"Kv2QpxBC.png"
"32794";"O8LAQovh";"Jutrzenka Giebultow";"Польша";"O8LAQovh.png"
"32796";"ljIBgFCg";"Хетман Замосць";"Польша";"ljIBgFCg.png"
"32797";"4j1Z8CJO";"Chelmianka Chelm";"Польша";"4j1Z8CJO.png"
"32798";"vgkEmn04";"Avia Swidnik";"Польша";"vgkEmn04.png"
"32799";"bXNPE66a";"Biala Podlaska";"Польша";"bXNPE66a.png"
"32800";"t2Nk8obj";"Сандомир";"Польша";"t2Nk8obj.png"
"32801";"Q9wPhxKp";"Корона 2";"Польша";"Q9wPhxKp.png"
"32802";"08Jad7Jn";"Погонь Щецин U18";"Польша";"08Jad7Jn.png"
"32803";"ptwTiqYH";"Корона U18";"Польша";"ptwTiqYH.png"
"32804";"jcbj0soP";"Краковия U18";"Польша";"jcbj0soP.png"
"32805";"YHBa1YgB";"Катовице (Ж)";"Польша";"YHBa1YgB.png"
"32806";"2couPXCh";"Медык Конин (Ж)";"Польша";"2couPXCh.png"
"32807";"tSW6x6ed";"AZS PWSZ Walbrzych (Ж)";"Польша";"tSW6x6ed.png"
"32808";"I1Div3tI";"Olimpia Szczecin (Ж)";"Польша";"I1Div3tI.png"
"32809";"voyKqfCR";"Авеш";"Португалия";"voyKqfCR.png"
"32810";"fyrUnmpP";"Белененсеш";"Португалия";"fyrUnmpP.png"
"32812";"lGALDDtR";"Пенафиел";"Португалия";"lGALDDtR.png"
"32813";"UVpcdlrS";"Ковилья";"Португалия";"UVpcdlrS.png"
"32814";"IZ1S48pc";"Униао Мадейра";"Португалия";"IZ1S48pc.png"
"32816";"MaZ3dRTi";"Бенфика U23";"Португалия";"MaZ3dRTi.png"
"32817";"jVV1siQJ";"Академика U23";"Португалия";"jVV1siQJ.png"
"32818";"AwRYyH8i";"Бенфика (Ж)";"Португалия";"AwRYyH8i.png"
"34807";"AwRYyH8i";"Бенфика (Ж)";"Португалия";"AwRYyH8i.png"
"32819";"bJGqkoet";"Ахмат";"Россия";"bJGqkoet.png"
"32820";"t482C620";"Рубин";"Россия";"t482C620.png"
"32821";"Wh57DXJr";"Авангард Курск";"Россия";"Wh57DXJr.png"
"32822";"6y3HOkJ7";"Текстильщик";"Россия";"6y3HOkJ7.png"
"32823";"Kf76BQH6";"Томь";"Россия";"Kf76BQH6.png"
"32824";"dUdY35vC";"Армавир";"Россия";"dUdY35vC.png"
"32825";"2cJYOpxn";"Балтика";"Россия";"2cJYOpxn.png"
"32826";"KK7VWueJ";"Факел";"Россия";"KK7VWueJ.png"
"32827";"YBzG8esR";"Арарат";"Россия";"YBzG8esR.png"
"32828";"bF7KpXuR";"Металлург Липецк";"Россия";"bF7KpXuR.png"
"32829";"zgJTd9AM";"Химки 2";"Россия";"zgJTd9AM.png"
"32830";"2JHxPFkH";"Калуга";"Россия";"2JHxPFkH.png"
"32831";"2PePCSXm";"Сатурн";"Россия";"2PePCSXm.png"
"32832";"x8yrg46o";"Анжи";"Россия";"x8yrg46o.png"
"32837";"b5Rh9ait";"Тханьхоа";"Вьетнам";"b5Rh9ait.png"
"32838";"Myp07Vu0";"Хан Хоа";"Вьетнам";"Myp07Vu0.png"
"32839";"riY859AC";"Нам Дин";"Вьетнам";"riY859AC.png"
"32840";"WQw21UHH";"Racing Haitien";"Гаити";"WQw21UHH.png"
"32841";"visAa8nU";"Виолетт";"Гаити";"visAa8nU.png"
"32844";"nVp0wiqd";"Бавария";"Германия";"nVp0wiqd.png"
"32845";"WG9pOTse";"Кёльн";"Германия";"WG9pOTse.png"
"32847";"pzHW4oaE";"Унион Берлин";"Германия";"pzHW4oaE.png"
"32848";"2y0u8Wrq";"Герта";"Германия";"2y0u8Wrq.png"
"32849";"fTVNku3I";"Аугсбург";"Германия";"fTVNku3I.png"
"32850";"Ig1f1fy3";"Вердер";"Германия";"Ig1f1fy3.png"
"32853";"pp38UXK8";"Арминия";"Германия";"pp38UXK8.png"
"32854";"UZxEj1R4";"Зандхаузен";"Германия";"UZxEj1R4.png"
"32855";"8Y2m6ADe";"Бохум";"Германия";"8Y2m6ADe.png"
"32856";"6FDqshzF";"Нюрнберг";"Германия";"6FDqshzF.png"
"32857";"EB3q7jbk";"Карлсруэ";"Германия";"EB3q7jbk.png"
"32858";"nJQmYp1B";"Штутгарт";"Германия";"nJQmYp1B.png"
"32859";"CCQGbik8";"Гройтер Фюрт";"Германия";"CCQGbik8.png"
"32860";"nVM1YUFj";"Вюрцбургер Кикерс";"Германия";"nVM1YUFj.png"
"32861";"rXqBh2xP";"Меппен";"Германия";"rXqBh2xP.png"
"32862";"44oKBLkf";"Виктория Кёльн";"Германия";"44oKBLkf.png"
"51856";"2s7huW4R";"Дуйсбург";"Германия";"2s7huW4R.png"
"32863";"2s7huW4R";"Дуйсбург";"Германия";"2s7huW4R.png"
"32864";"byXHwsJa";"Мюнхен 1860";"Германия";"byXHwsJa.png"
"32865";"YFuz2RLm";"Магдебург";"Германия";"YFuz2RLm.png"
"32866";"UJfVludH";"Унтерхакинг";"Германия";"UJfVludH.png"
"32867";"boX3cIQa";"Халлешер";"Германия";"boX3cIQa.png"
"32870";"YcGCGPTQ";"Вердер II";"Германия";"YcGCGPTQ.png"
"32871";"vZaMOxw8";"Хайдер";"Германия";"vZaMOxw8.png"
"32872";"MgxTd1Lp";"Еддело";"Германия";"MgxTd1Lp.png"
"32873";"Qo0kKNjD";"Бабельсберг 03";"Германия";"Qo0kKNjD.png"
"32874";"EP8ggpyE";"Альтглинике";"Германия";"EP8ggpyE.png"
"32875";"8xU6TRj9";"Герта II";"Германия";"8xU6TRj9.png"
"32876";"UB7bVtq7";"Лихтенберг";"Германия";"UB7bVtq7.png"
"32878";"rgXMAZDK";"Фортуна Кёльн";"Германия";"rgXMAZDK.png"
"32879";"CG6iUbyH";"Хальтерн";"Германия";"CG6iUbyH.png"
"32880";"jgD7u6Y4";"Хомберг";"Германия";"jgD7u6Y4.png"
"32881";"j3PKcB4E";"Алемания";"Германия";"j3PKcB4E.png"
"32883";"Ekd50E6F";"Рёдингхаузен";"Германия";"Ekd50E6F.png"
"32884";"hjNlCFPB";"Лотте";"Германия";"hjNlCFPB.png"
"32885";"xYY8NEYu";"Гисен";"Германия";"xYY8NEYu.png"
"32886";"Oh2C15j0";"Аален";"Германия";"Oh2C15j0.png"
"32887";"bwwlzP9l";"Хоффенхайм II";"Германия";"bwwlzP9l.png"
"32889";"Murrx1M1";"Нюрнберг II";"Германия";"Murrx1M1.png"
"32890";"EekvEtnc";"Аугсбург II";"Германия";"EekvEtnc.png"
"32892";"SUKxdGAI";"Ашаффенбург";"Германия";"SUKxdGAI.png"
"32893";"by9Xwk3i";"Гархинг";"Германия";"by9Xwk3i.png"
"32894";"j9sm74c9";"Байройт";"Германия";"j9sm74c9.png"
"32895";"2ZZaCCD7";"Бюхбах";"Германия";"2ZZaCCD7.png"
"32896";"l6c7YEbt";"Шальдинг";"Германия";"l6c7YEbt.png"
"32899";"rBY8uwwB";"Халле";"Германия";"rBY8uwwB.png"
"32900";"bH4BLNOS";"FC Merseburg";"Германия";"bH4BLNOS.png"
"32901";"MRJVi4GF";"Нордхаузен II";"Германия";"MRJVi4GF.png"
"32902";"6FFqGK9M";"Бернбург";"Германия";"6FFqGK9M.png"
"32903";"4KAOCD9Q";"Бордесхольм";"Германия";"4KAOCD9Q.png"
"32904";"6VRrMPgf";"Inter Turkspor Kiel";"Германия";"6VRrMPgf.png"
"32905";"IgSYuF8N";"Хусумер";"Германия";"IgSYuF8N.png"
"32906";"I1Vk6k3R";"Phonix Lubeck";"Германия";"I1Vk6k3R.png"
"32907";"v3pLgYDa";"Бармбек-Уленхорст";"Германия";"v3pLgYDa.png"
"32908";"zH4taCsp";"Гамбург III";"Германия";"zH4taCsp.png"
"32909";"K0h0kro4";"Hamm United";"Германия";"K0h0kro4.png"
"32910";"GhvkkEMl";"Бухгольц 08";"Германия";"GhvkkEMl.png"
"32911";"AJB2Rj20";"Аумунд-Фегезак";"Германия";"AJB2Rj20.png"
"32912";"AZgoTCXm";"Бринкумер";"Германия";"AZgoTCXm.png"
"32913";"I9b4oeuE";"Блументалер";"Германия";"I9b4oeuE.png"
"32914";"pCZPm7g4";"Тундерн";"Германия";"pCZPm7g4.png"
"32915";"IHRf1DLe";"Айнтрахт Нортхайм";"Германия";"IHRf1DLe.png"
"32916";"zJTS9uLU";"Айнтрахт Целе";"Германия";"zJTS9uLU.png"
"32917";"6BOJHOcg";"Арминия Ганновер";"Германия";"6BOJHOcg.png"
"32918";"CODZc7TD";"Рот-Вайсс Ален";"Германия";"CODZc7TD.png"
"32920";"46TCGSBN";"Виктория Грисхайм";"Германия";"46TCGSBN.png"
"32921";"SbKuc2Te";"Баунаталь";"Германия";"SbKuc2Te.png"
"32922";"IyJJpEVH";"Описание Фернвальд";"Германия";"IyJJpEVH.png"
"32923";"CbINqYpO";"Хадамар";"Германия";"CbINqYpO.png"
"32924";"CWYNcNM7";"Гинсхайм";"Германия";"CWYNcNM7.png"
"32925";"QJ5dC3zJ";"Гессен Кассель";"Германия";"QJ5dC3zJ.png"
"32926";"Yq84b5Fc";"ТУС Диеткирхен";"Германия";"Yq84b5Fc.png"
"32928";"88uhSs6Q";"RW Walldorf";"Германия";"88uhSs6Q.png"
"32929";"8vz4IlsB";"Эддерсхайм";"Германия";"8vz4IlsB.png"
"32930";"0lbJ1gV4";"Штадталлендорф";"Германия";"0lbJ1gV4.png"
"32931";"OCuL2fn4";"Нойхоф";"Германия";"OCuL2fn4.png"
"32932";"jJXJRSM0";"Fulda-Lehnerz";"Германия";"jJXJRSM0.png"
"32933";"fLP19scA";"Гессен Драйайх";"Германия";"fLP19scA.png"
"32934";"jFFd3ANt";"SV Steinbach";"Германия";"jFFd3ANt.png"
"32935";"p8wBsqZt";"Кобленц";"Германия";"p8wBsqZt.png"
"32936";"A3VxcmsA";"Эльфсберг II";"Германия";"A3VxcmsA.png"
"32937";"t2SVyn5p";"Рохлинг";"Германия";"t2SVyn5p.png"
"32938";"rNjwt8sN";"Гонзенхайм";"Германия";"rNjwt8sN.png"
"32939";"jgWSQKX9";"Диффлен";"Германия";"jgWSQKX9.png"
"32940";"WzEYqEyg";"Шотт Майнц";"Германия";"WzEYqEyg.png"
"32941";"lKoWGrDa";"Энгерс";"Германия";"lKoWGrDa.png"
"32942";"E1LdTKXq";"Ворматия Вормс";"Германия";"E1LdTKXq.png"
"32944";"WvPMsUCA";"Мехтерсхайм";"Германия";"WvPMsUCA.png"
"32945";"tz9lEBDO";"Айсбахталь";"Германия";"tz9lEBDO.png"
"32947";"67tiEYre";"Эльтерсдорф";"Германия";"67tiEYre.png"
"41015";"xKOkxoBD";"Бамберг";"Германия";"xKOkxoBD.png"
"32948";"xKOkxoBD";"Бамберг";"Германия";"xKOkxoBD.png"
"32949";"dQNsegYG";"ATSV";"Германия";"dQNsegYG.png"
"32950";"Y5qYdF34";"Абтсвинд";"Германия";"Y5qYdF34.png"
"32951";"G6j1BZ7B";"Шам";"Германия";"G6j1BZ7B.png"
"32952";"I7K9Hqoc";"Занд";"Германия";"I7K9Hqoc.png"
"32953";"8UI1md5r";"Каль";"Германия";"8UI1md5r.png"
"32955";"dnrq8pr3";"Спвгг Ансбах 09";"Германия";"dnrq8pr3.png"
"32957";"KbViH5pT";"Дахау";"Германия";"KbViH5pT.png"
"32959";"0Ifl4GIb";"Дайзенхофен";"Германия";"0Ifl4GIb.png"
"32960";"rB7glEQa";"Ханкофен-Хайлинг";"Германия";"rB7glEQa.png"
"32961";"Y1VIozze";"Нординген";"Германия";"Y1VIozze.png"
"32962";"MZYIlPCA";"Пфорцхайм";"Германия";"MZYIlPCA.png"
"32963";"SW4pFibI";"Дорфмеркинген";"Германия";"SW4pFibI.png"
"32964";"URXrEZJm";"TSV Ilshofen";"Германия";"URXrEZJm.png"
"32965";"hG9zOHNM";"Оберахерн";"Германия";"hG9zOHNM.png"
"32966";"0Ku4vOL0";"Зандхаузен II";"Германия";"0Ku4vOL0.png"
"32967";"lpEgYjil";"Унион Неттеталь";"Германия";"lpEgYjil.png"
"32968";"29WDCP10";"Ганновер U19";"Германия";"29WDCP10.png"
"32969";"hrc3VgmF";"ФК Хемницер U19";"Германия";"hrc3VgmF.png"
"32970";"zkuI6Ven";"Хольштейн Киель U19";"Германия";"zkuI6Ven.png"
"32971";"GCzIBqH6";"Герта U19";"Германия";"GCzIBqH6.png"
"32972";"dKRYAy4M";"Айнтрахт U19";"Германия";"dKRYAy4M.png"
"32974";"hjHaBeJS";"Фрайбург U19";"Германия";"hjHaBeJS.png"
"32975";"vsHdDFhr";"Хайденхайм U19";"Германия";"vsHdDFhr.png"
"32976";"tQb2cv5A";"Бохум U19";"Германия";"tQb2cv5A.png"
"32977";"Kl5ICcZ9";"Вупперталлер U19";"Германия";"Kl5ICcZ9.png"
"32978";"r9qC2RPN";"Виктория Кёльн U19";"Германия";"r9qC2RPN.png"
"32979";"vkQQP5Rf";"Хоффенхайм (Ж)";"Германия";"vkQQP5Rf.png"
"32980";"Yaedf2i2";"Вольфсбург (Ж)";"Германия";"Yaedf2i2.png"
"32982";"bTObIPJB";"ОФИ";"Греция";"bTObIPJB.png"
"32983";"GAUEFGvM";"Атромитос";"Греция";"GAUEFGvM.png"
"32984";"6iVWu639";"GS Almyros";"Греция";"6iVWu639.png"
"32985";"2JPnx31g";"Сачхере";"Грузия";"2JPnx31g.png"
"32986";"zqxI2ODs";"Тбилиси";"Грузия";"zqxI2ODs.png"
"32987";"OOXnKGbO";"Орхус";"Дания";"OOXnKGbO.png"
"32990";"ImzlWh9b";"ВСК Орхус";"Дания";"ImzlWh9b.png"
"32991";"82ifKdK1";"Миддельфарт";"Дания";"82ifKdK1.png"
"32992";"8bENHWrK";"Систед";"Дания";"8bENHWrK.png"
"32993";"f5CZdvI9";"БСФ (Ж)";"Дания";"f5CZdvI9.png"
"32997";"zL6olPWO";"Систед (Ж)";"Дания";"zL6olPWO.png"
"32998";"IJd1ehOt";"ВСК Орхус (Ж)";"Дания";"IJd1ehOt.png"
"32999";"lCNOMViD";"Исландия U17 (Ж)";"Европа";"lCNOMViD.png"
"33000";"zFE79cvJ";"Франция U17 (Ж)";"Европа";"zFE79cvJ.png"
"33001";"lMtPhadT";"Мальта U17 (Ж)";"Европа";"lMtPhadT.png"
"33002";"pxz1hp6q";"Беларусь U17 (Ж)";"Европа";"pxz1hp6q.png"
"33003";"C2V9hiu7";"Кызылташ";"Россия";"C2V9hiu7.png"
"33004";"08IuFBLO";"Крымтеплица";"Россия";"08IuFBLO.png"
"33005";"hK5QeQWs";"Евпатория";"Россия";"hK5QeQWs.png"
"33006";"ALFa2W3M";"ТСК-Таврия";"Россия";"ALFa2W3M.png"
"33007";"fgiWdARq";"Севастополь";"Россия";"fgiWdARq.png"
"33008";"basT9cib";"Инкомспорт";"Украина";"basT9cib.png"
"33010";"hAgPF9Zc";"Араб Контракторс";"Египет";"hAgPF9Zc.png"
"33011";"EHDG5a4M";"Эль-Гуна";"Египет";"EHDG5a4M.png"
"33012";"Q79lCRYM";"Исмаили";"Египет";"Q79lCRYM.png"
"33013";"zyHMiDZ6";"Пирамидс";"Египет";"zyHMiDZ6.png"
"33016";"Qk0VR4IS";"Замалек";"Египет";"Qk0VR4IS.png"
"33017";"0tsfOGCi";"Forest Rangers";"Замбия";"0tsfOGCi.png"
"33018";"UFobNzSc";"Нквази";"Замбия";"UFobNzSc.png"
"33019";"UaYLa3g3";"Занако";"Замбия";"UaYLa3g3.png"
"33020";"AmIJatna";"Nakambala Leopards";"Замбия";"AmIJatna.png"
"33021";"A1mDhIyR";"Кабве Академи";"Замбия";"A1mDhIyR.png"
"33022";"nBcVV8UJ";"Кабве";"Замбия";"nBcVV8UJ.png"
"33023";"G0mMqgU3";"Кансанши";"Замбия";"G0mMqgU3.png"
"33024";"CffBeNbc";"Грин Буффалоc";"Замбия";"CffBeNbc.png"
"33025";"KlN00gNJ";"Пауэр Дайнамос";"Замбия";"KlN00gNJ.png"
"33026";"A5DsAtuJ";"Лумвана Радиантс";"Замбия";"A5DsAtuJ.png"
"33027";"bJgTZ5zJ";"Мушовани Старз";"Зимбабве";"bJgTZ5zJ.png"
"33028";"pEhouXc0";"Хапоэль Кфар-Саба";"Израиль";"pEhouXc0.png"
"33029";"QN0gwBSC";"Ирони Кирьят-Шмона";"Израиль";"QN0gwBSC.png"
"33030";"req5XE5Q";"Маккаби Тель-Авив";"Израиль";"req5XE5Q.png"
"33031";"zVucZzyE";"Маккаби Хайфа";"Израиль";"zVucZzyE.png"
"33032";"8M6rI2vp";"Ирони Бака";"Израиль";"8M6rI2vp.png"
"33033";"GArUznJ9";"Holon Yermiyahu";"Израиль";"GArUznJ9.png"
"33034";"Y3x3QrnH";"Calcutta Customs";"Индия";"Y3x3QrnH.png"
"33035";"8bpNgxJd";"George Telegrapher";"Индия";"8bpNgxJd.png"
"33036";"be4G1nKd";"PSPS Riau";"Индонезия";"be4G1nKd.png"
"33037";"04FxeFB1";"Персибат Батанг";"Индонезия";"04FxeFB1.png"
"33038";"veJmN7sf";"Могхавемат";"Иран";"veJmN7sf.png"
"33039";"IR8r7QaG";"Navad Urmia";"Иран";"IR8r7QaG.png"
"33040";"b7KrS94Q";"Mes Kerman";"Иран";"b7KrS94Q.png"
"33041";"jNQqs6qN";"Mes Rafsanjan";"Иран";"jNQqs6qN.png"
"33042";"A9gfWUxo";"Khooshe Talaee";"Иран";"A9gfWUxo.png"
"33043";"S8PwZS85";"Сепидруд Рашт";"Иран";"S8PwZS85.png"
"33044";"tSKMsunB";"Алюминиум Арак";"Иран";"tSKMsunB.png"
"33045";"zkKQta1H";"Ниройе Замини";"Иран";"zkKQta1H.png"
"33046";"QeO2kTWA";"Корк Сити";"Ирландия";"QeO2kTWA.png"
"33049";"KIN6lmnH";"Шемрок Роверс";"Ирландия";"KIN6lmnH.png"
"33050";"Yi2pvBXo";"Гелвей Юнайтед";"Ирландия";"Yi2pvBXo.png"
"33051";"tILQLU1o";"Брей Уондерерс";"Ирландия";"tILQLU1o.png"
"33053";"SKvdUpoT";"Лонгфорд Таун";"Ирландия";"SKvdUpoT.png"
"33054";"EmdDbQ5p";"Ньярдвик";"Исландия";"EmdDbQ5p.png"
"33055";"Sj0HcpLj";"Гротта";"Исландия";"Sj0HcpLj.png"
"33056";"GQqlHPRS";"Тор";"Исландия";"GQqlHPRS.png"
"33057";"2uoZJe2C";"Троттюр";"Исландия";"2uoZJe2C.png"
"33058";"KKegtG5a";"Далвик/Рейнир";"Исландия";"KKegtG5a.png"
"33059";"thRnTxMg";"Вогар";"Исландия";"thRnTxMg.png"
"33060";"O6eQNq0e";"Кари";"Исландия";"O6eQNq0e.png"
"33062";"6uzoFoRA";"Валур (Ж)";"Исландия";"6uzoFoRA.png"
"33063";"8OHAgout";"Селфосс (Ж)";"Исландия";"8OHAgout.png"
"33064";"KE3SQm3O";"ИБВ Вестманнаэйяр (Ж)";"Исландия";"KE3SQm3O.png"
"33065";"dbKz5pko";"Брейдаблик (Ж)";"Исландия";"dbKz5pko.png"
"33066";"vJbTeCGP";"Бетис";"Испания";"vJbTeCGP.png"
"33068";"48Z7G1Sf";"Мирандес";"Испания";"48Z7G1Sf.png"
"33069";"IJTeVFYq";"Луго";"Испания";"IJTeVFYq.png"
"33070";"nF2Vy2D0";"Альмерия";"Испания";"nF2Vy2D0.png"
"33072";"4OH7ewrU";"Лангрео";"Испания";"4OH7ewrU.png"
"33076";"nVZHMIjm";"Леванте УД (Б)";"Испания";"nVZHMIjm.png"
"33078";"UVZfdr9Q";"Гранада (Б)";"Испания";"UVZfdr9Q.png"
"33079";"CWuejruc";"Кордоба";"Испания";"CWuejruc.png"
"33080";"AmaRy7NM";"Бадахос";"Испания";"AmaRy7NM.png"
"33081";"M9KnSe0f";"Оренсе";"Испания";"M9KnSe0f.png"
"33082";"6iqV8NkP";"Оуренсе";"Испания";"6iqV8NkP.png"
"70770";"dKc4L5vq";"Реал Авилес";"Испания";"dKc4L5vq.png"
"33084";"AowKULEE";"EI San Martin";"Испания";"AowKULEE.png"
"33085";"YXwLruOR";"Льянера";"Испания";"YXwLruOR.png"
"33086";"beBXmmMQ";"SD Navarro CF";"Испания";"beBXmmMQ.png"
"33087";"tthpeyXH";"Club Siero";"Испания";"tthpeyXH.png"
"33088";"K2sIB9bU";"Union Club Ceares";"Испания";"K2sIB9bU.png"
"33089";"rqV4nXrS";"Рибамонтан-аль-Мар";"Испания";"rqV4nXrS.png"
"33091";"KfZxGnun";"UC Cartes";"Испания";"KfZxGnun.png"
"33092";"dnkDtMVp";"Барреда Баломпие";"Испания";"dnkDtMVp.png"
"33093";"rNeHdrtD";"Сьете Вильяс";"Испания";"rNeHdrtD.png"
"33094";"tpCm2y89";"Тропесон";"Испания";"tpCm2y89.png"
"33095";"l29hmjM3";"UD Samano";"Испания";"l29hmjM3.png"
"33096";"tpUWQui7";"Безана";"Испания";"tpUWQui7.png"
"33097";"8Uv0PXYr";"Пасайя";"Испания";"8Uv0PXYr.png"
